Texas Tech,TCU,18.5
Oklahoma State,TCU,1.5
West Virginia,TCU,6.0
Baylor,TCU,13.5
Kansas,TCU,5.66666666667
Kansas State,TCU,3.66666666667
Lipscomb,Texas,45.0
Long Beach State,Texas,10.0
Connecticut,Texas,1.0
St Francis (PA),Texas,32.0
Texas Tech,Texas,12.0
Oklahoma State,Texas,6.5
West Virginia,Texas,10.0
Baylor,Texas,10.5
Kansas,Texas,9.0
Kansas State,Texas,8.5
TCU,Texas,20.5
Lamar,Iowa State,37.0
Oakland,Iowa State,11.0
Drake,Iowa State,29.0
Texas Tech,Iowa State,16.0
Oklahoma State,Iowa State,3.5
West Virginia,Iowa State,11.0
Baylor,Iowa State,5.0
Kansas,Iowa State,1.33333333333
Kansas State,Iowa State,2.5
TCU,Iowa State,15.0
Texas,Iowa State,4.33333333333
Tulsa,Oklahoma,19.0
Creighton,Oklahoma,2.0
Butler,Oklahoma,13.0
Northwestern State,Oklahoma,22.0
Southeastern Louisiana,Oklahoma,25.0
Texas Tech,Oklahoma,24.5
Oklahoma State,Oklahoma,13.3333333333
West Virginia,Oklahoma,1.0
Baylor,Oklahoma,0.5
Kansas,Oklahoma,2.5
Kansas State,Oklahoma,3.0
TCU,Oklahoma,9.5
Texas,Oklahoma,11.5
Iowa State,Oklahoma,0.666666666667
North Florida,Tennessee Tech,2.5
Lipscomb,Tennessee Tech,5.0
Tulane,Tennessee Tech,5.0
Chattanooga,Tennessee Tech,2.0
East Tennessee State,Tennessee Tech,8.0
Southeastern Louisiana,Tennessee Tech,1.0
North Florida,Austin Peay,5.0
Lipscomb,Austin Peay,7.5
Brown,Austin Peay,21.0
Samford,Austin Peay,1.0
Stephen F Austin,Austin Peay,21.0
Southern Illinois,Austin Peay,22.0
Indiana State,Austin Peay,4.0
