Jacksonville,South Florida,14.1666666667
UC Santa Barbara,South Florida,12.6666666667
Hawaii,South Florida,2.33333333333
Columbia,South Florida,7.0
Harvard,South Florida,12.0
Penn,South Florida,9.66666666667
Yale,South Florida,13.5
Tulane,South Florida,2.02631578947
Tulsa,South Florida,7.34285714286
Houston,South Florida,2.0
Cincinnati,South Florida,9.07894736842
UCF,South Florida,2.11904761905
Memphis,South Florida,5.38888888889
East Carolina,South Florida,2.57142857143
Connecticut,South Florida,5.02857142857
SMU,South Florida,9.05555555556
Temple,South Florida,6.2
Kennesaw State,Seton Hall,8.4
Florida Gulf Coast,Seton Hall,3.66666666667
Jacksonville,Seton Hall,12.25
Cal State Fullerton,Seton Hall,1.0
UC Santa Barbara,Seton Hall,5.5
Long Beach State,Seton Hall,3.22222222222
Cal Poly,Seton Hall,12.0
Hawaii,Seton Hall,4.0
Dartmouth,Seton Hall,1.5
Princeton,Seton Hall,14.5
Brown,Seton Hall,5.4
Cornell,Seton Hall,11.0
Penn,Seton Hall,2.0
Yale,Seton Hall,4.66666666667
Tulane,Seton Hall,5.66666666667
Tulsa,Seton Hall,0.5
Houston,Seton Hall,1.66666666667
Cincinnati,Seton Hall,2.8
UCF,Seton Hall,12.6666666667
Memphis,Seton Hall,0.25
East Carolina,Seton Hall,5.0
Connecticut,Seton Hall,8.25
SMU,Seton Hall,8.33333333333
Temple,Seton Hall,3.125
Kennesaw State,Creighton,12.3333333333
Northern Kentucky,Creighton,14.5
Florida Gulf Coast,Creighton,6.66666666667
UC Davis,Creighton,3.33333333333
UC Irvine,Creighton,0.5
Long Beach State,Creighton,4.0
Cal Poly,Creighton,11.0
Hawaii,Creighton,1.0
CS Northridge,Creighton,3.0
Brown,Creighton,10.3333333333
Penn,Creighton,3.33333333333
Yale,Creighton,5.0
Tulane,Creighton,4.16666666667
Tulsa,Creighton,10.5
Houston,Creighton,4.5
Cincinnati,Creighton,1.46666666667
UCF,Creighton,5.5
Memphis,Creighton,1.4
East Carolina,Creighton,0.0
Connecticut,Creighton,8.75
SMU,Creighton,9.66666666667
Temple,Creighton,1.33333333333
South Florida,Creighton,4.83333333333
Seton Hall,Creighton,1.25714285714
Kennesaw State,Villanova,24.4285714286
Florida Gulf Coast,Villanova,14.0
Long Beach State,Villanova,15.7
Cal Poly,Villanova,6.5
Dartmouth,Villanova,5.66666666667
Columbia,Villanova,2.71428571429
Princeton,Villanova,3.33333333333
Brown,Villanova,6.0
Cornell,Villanova,9.2
Harvard,Villanova,11.0
Penn,Villanova,14.5
Yale,Villanova,3.57142857143
Tulane,Villanova,21.5
Tulsa,Villanova,2.0
Houston,Villanova,17.5
Cincinnati,Villanova,10.7777777778
UCF,Villanova,17.6666666667
Memphis,Villanova,9.66666666667
East Carolina,Villanova,16.6666666667
Connecticut,Villanova,13.0
SMU,Villanova,1.66666666667
Temple,Villanova,6.1
South Florida,Villanova,17.0
Seton Hall,Villanova,10.1944444444
Creighton,Villanova,8.62162162162
Kennesaw State,St John's,14.8
Florida Gulf Coast,St John's,7.66666666667
Cal State Fullerton,St John's,15.3333333333
UC Riverside,St John's,7.66666666667
UC Davis,St John's,1.33333333333
UC Santa Barbara,St John's,6.0
UC Irvine,St John's,6.2
Long Beach State,St John's,9.83333333333
Cal Poly,St John's,6.28571428571
Hawaii,St John's,1.5
CS Northridge,St John's,11.3333333333
Columbia,St John's,6.0
Princeton,St John's,13.0
Brown,St John's,1.25
Cornell,St John's,14.5
Penn,St John's,7.6
Yale,St John's,2.75
Tulsa,St John's,0.166666666667
Houston,St John's,4.25
Cincinnati,St John's,3.5
UCF,St John's,2.66666666667
Memphis,St John's,8.4
East Carolina,St John's,16.5
Connecticut,St John's,2.0
SMU,St John's,5.0
Temple,St John's,2.3
South Florida,St John's,9.33333333333
Seton Hall,St John's,2.41176470588
Creighton,St John's,0.702702702703
Villanova,St John's,5.42105263158
Kennesaw State,Butler,7.0
Stetson,Butler,17.6666666667
Northern Kentucky,Butler,13.2222222222
North Florida,Butler,3.6
Lipscomb,Butler,11.25
South Carolina Upstate,Butler,6.25
Florida Gulf Coast,Butler,5.42857142857
Jacksonville,Butler,18.6666666667
Long Beach State,Butler,6.625
Dartmouth,Butler,9.5
Columbia,Butler,21.5
Brown,Butler,6.71428571429
Cornell,Butler,23.0
Penn,Butler,0.0
Yale,Butler,2.0
Tulane,Butler,17.3333333333
Tulsa,Butler,0.4
Cincinnati,Butler,2.25
Memphis,Butler,6.5
East Carolina,Butler,26.0
SMU,Butler,1.5
Temple,Butler,2.66666666667
South Florida,Butler,14.6666666667
Seton Hall,Butler,4.51351351351
Creighton,Butler,3.60526315789
Villanova,Butler,4.78378378378
St John's,Butler,1.77142857143
Kennesaw State,Providence,14.0
Stetson,Providence,15.0
North Florida,Providence,21.0
Florida Gulf Coast,Providence,3.8
Long Beach State,Providence,3.25
Dartmouth,Providence,1.16666666667
Columbia,Providence,2.36363636364
Princeton,Providence,0.125
Brown,Providence,11.2
Cornell,Providence,1.875
Harvard,Providence,0.545454545455
Penn,Providence,4.78571428571
Yale,Providence,4.8
Tulane,Providence,5.0
Tulsa,Providence,2.66666666667
Cincinnati,Providence,2.4
UCF,Providence,24.5
Connecticut,Providence,3.5
Temple,Providence,0.666666666667
South Florida,Providence,15.8
Seton Hall,Providence,3.57142857143
Creighton,Providence,2.30555555556
Villanova,Providence,4.91428571429
St John's,Providence,2.69696969697
Butler,Providence,1.02777777778
Kennesaw State,Georgetown,11.0
Northern Kentucky,Georgetown,14.0
Florida Gulf Coast,Georgetown,4.5
Jacksonville,Georgetown,23.0
Cal State Fullerton,Georgetown,5.5
UC Santa Barbara,Georgetown,2.5
Long Beach State,Georgetown,2.0
CS Northridge,Georgetown,11.5
Columbia,Georgetown,14.5
Brown,Georgetown,5.33333333333
Cornell,Georgetown,20.0
Penn,Georgetown,6.33333333333
Yale,Georgetown,7.8
Tulane,Georgetown,12.0
Tulsa,Georgetown,8.5
Cincinnati,Georgetown,7.5
Connecticut,Georgetown,1.5
SMU,Georgetown,5.0
Temple,Georgetown,2.42857142857
South Florida,Georgetown,15.0
Seton Hall,Georgetown,4.25
Creighton,Georgetown,1.97142857143
Villanova,Georgetown,5.63157894737
St John's,Georgetown,2.63888888889
Butler,Georgetown,0.27027027027
Providence,Georgetown,1.35135135135
Kennesaw State,Marquette,5.66666666667
Northern Kentucky,Marquette,12.75
South Carolina Upstate,Marquette,1.5
Florida Gulf Coast,Marquette,3.33333333333
